Synthetic Matrix (Weak Scaling): Rows/proc=10000 | Total rows=1280000 | NNZ/row=~50 | Procs=128
Matrix distributed and converted to CSR
Ghost columns identified: 496292 total ghost values needed
Local vector initialized (size=10000 per process)
[RESULT] 103,128,1,1.532985926,1.346123219,500017,496128,1000034
[RESULT] 103,128,2,1.730059624,1.538328171,500017,496128,1000034
[RESULT] 103,128,3,1.536011219,1.344249487,500017,496128,1000034
[RESULT] 103,128,4,1.727023840,1.536087751,500017,496128,1000034
[RESULT] 103,128,5,1.531072617,1.344147682,500017,496128,1000034
[RESULT] 103,128,6,1.540016651,1.345093012,500017,496128,1000034
[RESULT] 103,128,7,1.536062241,1.345394135,500017,496128,1000034
[RESULT] 103,128,8,1.532025099,1.155126810,500017,496128,1000034
[RESULT] 103,128,9,1.353984594,0.940434933,500017,496128,1000034
[RESULT] 35,128,0,1.765985489,1.759009123,500089,496254,1000178
[RESULT] 35,128,1,1.779989481,1.774012804,500089,496254,1000178
[RESULT] 35,128,2,1.763994932,1.761016607,500089,496254,1000178
[RESULT] 35,128,3,1.410941601,1.408725739,500089,496254,1000178
[RESULT] 35,128,4,1.415228844,1.409017324,500089,496254,1000178
[RESULT] 35,128,5,1.419787645,1.415750027,500089,496254,1000178
[RESULT] 35,128,6,1.759612322,1.756018639,500089,496254,1000178
[RESULT] 35,128,7,1.764605761,1.760583639,500089,496254,1000178
[RESULT] 35,128,8,1.413963795,1.408777952,500089,496254,1000178
[RESULT] 35,128,9,2.107989073,2.100031137,500089,496254,1000178
[RESULT] 45,128,0,1.765069723,1.759015799,500249,496460,1000498
[RESULT] 45,128,1,1.768990993,1.763040066,500249,496460,1000498
[RESULT] 45,128,2,1.766207695,1.761021614,500249,496460,1000498
[RESULT] 45,128,3,1.763018847,1.760006428,500249,496460,1000498
[RESULT] 45,128,4,1.763329268,1.760006189,500249,496460,1000498
[RESULT] 45,128,5,1.772570133,1.767018557,500249,496460,1000498
[RESULT] 45,128,6,1.760573864,1.756045341,500249,496460,1000498
[RESULT] 45,128,7,1.763987303,1.760674000,500249,496460,1000498
[RESULT] 45,128,8,1.738059521,1.733019590,500249,496460,1000498
[RESULT] 45,128,9,1.750133514,1.748040199,500249,496460,1000498
[RESULT] 34,128,0,1.765980482,1.759017467,500135,496259,1000270
[RESULT] 34,128,1,1.779983997,1.774022579,500135,496259,1000270
[RESULT] 34,128,2,1.763979197,1.761024714,500135,496259,1000270
[RESULT] 34,128,3,1.410913229,1.408740044,500135,496259,1000270
[RESULT] 34,128,4,1.411527395,1.408858299,500135,496259,1000270
[RESULT] 34,128,5,1.417876005,1.415704727,500135,496259,1000270
[RESULT] 34,128,6,1.759423494,1.756031513,500135,496259,1000270
[RESULT] 34,128,7,1.762867451,1.760619879,500135,496259,1000270
[RESULT] 34,128,8,1.410946131,1.408731699,500135,496259,1000270
[RESULT] 34,128,9,2.191042185,2.108198404,500135,496259,1000270
[RESULT] 48,128,0,1.597958565,1.589184284,499937,496022,999874
[RESULT] 48,128,1,1.965968847,1.851251602,499937,496022,999874
[RESULT] 48,128,2,2.319973469,2.310168743,499937,496022,999874
[RESULT] 48,128,3,2.137935877,2.134083271,499937,496022,999874
[RESULT] 48,128,4,2.125948668,2.119090080,499937,496022,999874
[RESULT] 48,128,5,2.107968092,1.845167398,499937,496022,999874
[RESULT] 48,128,6,2.334961414,2.071058273,499937,496022,999874
[RESULT] 48,128,7,2.216961861,1.833237171,499937,496022,999874
[RESULT] 48,128,8,2.267940760,1.834084749,499937,496022,999874
[RESULT] 48,128,9,2.245958567,2.036200523,499937,496022,999874
[RESULT] 47,128,0,1.400984764,1.396050453,499936,496156,999872
[RESULT] 47,128,1,1.429988623,1.422061920,499936,496156,999872
[RESULT] 47,128,2,1.412979126,1.409051180,499936,496156,999872
[RESULT] 47,128,3,1.412979603,1.408034325,499936,496156,999872
[RESULT] 47,128,4,1.413955927,1.408069849,499936,496156,999872
[RESULT] 47,128,5,1.413988829,1.408038855,499936,496156,999872
[RESULT] 47,128,6,1.418122530,1.415075779,499936,496156,999872
[RESULT] 47,128,7,1.758596182,1.756071806,499936,496156,999872
[RESULT] 47,128,8,2.084986925,1.733029604,499936,496156,999872
[RESULT] 47,128,9,1.978003025,1.760061026,499936,496156,999872
[RESULT] 68,128,0,1.578024864,1.325722218,500154,496163,1000308
[RESULT] 68,128,1,2.104001045,1.847136974,500154,496163,1000308
[RESULT] 68,128,2,2.378986597,2.124091387,500154,496163,1000308
[RESULT] 68,128,3,2.107995272,1.853122234,500154,496163,1000308
[RESULT] 68,128,4,2.091989756,1.836161137,500154,496163,1000308
[RESULT] 68,128,5,1.850991964,1.588101864,500154,496163,1000308
[RESULT] 68,128,6,1.845996141,1.578115940,500154,496163,1000308
[RESULT] 68,128,7,1.839987278,1.585090399,500154,496163,1000308
[RESULT] 68,128,8,1.680012465,1.422184706,500154,496163,1000308
[RESULT] 68,128,9,2.268000364,1.866245747,500154,496163,1000308
[RESULT] 70,128,0,1.575999498,1.319141150,500114,496205,1000228
[RESULT] 70,128,1,1.889994383,1.627199173,500114,496205,1000228
[RESULT] 70,128,2,2.361992121,1.843158245,500114,496205,1000228
[RESULT] 70,128,3,1.998990297,1.576143742,500114,496205,1000228
[RESULT] 70,128,4,1.592271328,1.588212967,500114,496205,1000228
[RESULT] 70,128,5,1.318000078,1.310164452,500114,496205,1000228
[RESULT] 70,128,6,1.576075077,1.473097801,500114,496205,1000228
[RESULT] 70,128,7,1.734983683,1.316155434,500114,496205,1000228
[RESULT] 70,128,8,1.845007658,1.323235273,500114,496205,1000228
[RESULT] 70,128,9,2.111997366,1.847211361,500114,496205,1000228
